mins,price,closeTime,timestamp,fetch_time,price_float
5,62892.30542781,1771940528379,2026-02-24T14:42:08.956907,2026-02-24 14:42:08,62892.30542781
5,62892.41329348,1771940529751,2026-02-24T14:42:09.892095,2026-02-24 14:42:09,62892.41329348
5,62892.41329348,1771940529751,2026-02-24T14:42:09.894031,2026-02-24 14:42:09,62892.41329348
5,62893.00107005,1771940530689,2026-02-24T14:42:11.188701,2026-02-24 14:42:11,62893.00107005
5,62893.4752554,1771940533921,2026-02-24T14:42:14.112896,2026-02-24 14:42:14,62893.4752554
5,62938.15609653,1771940592836,2026-02-24T14:43:13.059497,2026-02-24 14:43:13,62938.15609653
5,62975.41558677,1771940867087,2026-02-24T14:47:47.674487,2026-02-24 14:47:47,62975.41558677
5,62975.41558677,1771940867087,2026-02-24T14:47:47.672845,2026-02-24 14:47:47,62975.41558677
5,62963.02892554,1771940872139,2026-02-24T14:47:52.422598,2026-02-24 14:47:52,62963.02892554
5,62962.67321722,1771940930754,2026-02-24T14:48:51.254346,2026-02-24 14:48:51,62962.67321722
5,62964.16215052,1771940991205,2026-02-24T14:49:51.503108,2026-02-24 14:49:51,62964.16215052
5,62967.2842509,1771941051205,2026-02-24T14:50:51.560455,2026-02-24 14:50:51,62967.2842509
5,62971.4318109,1771941111446,2026-02-24T14:51:51.782073,2026-02-24 14:51:51,62971.4318109
5,62954.3356553,1771941233163,2026-02-24T14:53:53.421614,2026-02-24 14:53:53,62954.3356553
5,62961.76869792,1771941351205,2026-02-24T14:55:51.635563,2026-02-24 14:55:51,62961.76869792
5,62969.58777281,1771941387901,2026-02-24T14:56:28.085727,2026-02-24 14:56:28,62969.58777281
5,62969.82950976,1771941390662,2026-02-24T14:56:31.159603,2026-02-24 14:56:31,62969.82950976
5,62974.96780468,1771941449942,2026-02-24T14:57:30.177570,2026-02-24 14:57:30,62974.96780468
5,62984.32602959,1771941510908,2026-02-24T14:58:31.219943,2026-02-24 14:58:31,62984.32602959
5,62985.89453532,1771941570027,2026-02-24T14:59:30.396493,2026-02-24 14:59:30,62985.89453532
5,62950.97021234,1771941630389,2026-02-24T15:00:30.512687,2026-02-24 15:00:30,62950.97021234
5,62921.58822753,1771941690408,2026-02-24T15:01:30.573292,2026-02-24 15:01:30,62921.58822753
5,62904.35068629,1771941750540,2026-02-24T15:02:30.723307,2026-02-24 15:02:30,62904.35068629
5,62879.73833276,1771941810328,2026-02-24T15:03:30.835899,2026-02-24 15:03:30,62879.73833276
5,62868.6265835,1771941870756,2026-02-24T15:04:31.059724,2026-02-24 15:04:31,62868.6265835
5,62843.32111228,1771941929645,2026-02-24T15:05:29.966921,2026-02-24 15:05:29,62843.32111228
5,62847.61998153,1771941989877,2026-02-24T15:06:30.176474,2026-02-24 15:06:30,62847.61998153
5,62855.2396666,1771942049864,2026-02-24T15:07:30.143046,2026-02-24 15:07:30,62855.2396666
5,62861.38466467,1771942110005,2026-02-24T15:08:30.267803,2026-02-24 15:08:30,62861.38466467
5,62870.363818,1771942170222,2026-02-24T15:09:30.372971,2026-02-24 15:09:30,62870.363818
5,62935.36016722,1771942231408,2026-02-24T15:10:31.681251,2026-02-24 15:10:31,62935.36016722
5,62941.80225162,1771942290107,2026-02-24T15:11:30.747462,2026-02-24 15:11:30,62941.80225162
5,62937.45042263,1771942350462,2026-02-24T15:12:30.898307,2026-02-24 15:12:30,62937.45042263
5,62926.21722904,1771942410221,2026-02-24T15:13:31.211360,2026-02-24 15:13:31,62926.21722904
5,62919.94652647,1771942469895,2026-02-24T15:14:30.090933,2026-02-24 15:14:30,62919.94652647
5,62921.53614894,1771942529654,2026-02-24T15:15:30.097624,2026-02-24 15:15:30,62921.53614894
5,62925.57252869,1771942589849,2026-02-24T15:16:30.208458,2026-02-24 15:16:30,62925.57252869
5,62889.09931256,1771942649913,2026-02-24T15:17:30.315683,2026-02-24 15:17:30,62889.09931256
5,62890.71236005,1771942710239,2026-02-24T15:18:30.439405,2026-02-24 15:18:30,62890.71236005
5,62888.46665344,1771942770215,2026-02-24T15:19:30.534471,2026-02-24 15:19:30,62888.46665344
5,62874.85186466,1771942830474,2026-02-24T15:20:30.614212,2026-02-24 15:20:30,62874.85186466
5,62878.07211207,1771942890465,2026-02-24T15:21:30.707258,2026-02-24 15:21:30,62878.07211207
5,62908.11646364,1771942950597,2026-02-24T15:22:31.015810,2026-02-24 15:22:31,62908.11646364
5,62908.91765379,1771943010777,2026-02-24T15:23:30.889259,2026-02-24 15:23:30,62908.91765379
5,62923.58778735,1771943069872,2026-02-24T15:24:30.036296,2026-02-24 15:24:30,62923.58778735
5,62944.8877173,1771943129785,2026-02-24T15:25:30.063382,2026-02-24 15:25:30,62944.8877173
5,62947.74817094,1771943189975,2026-02-24T15:26:30.113276,2026-02-24 15:26:30,62947.74817094
5,62953.84723768,1771943249800,2026-02-24T15:27:30.180169,2026-02-24 15:27:30,62953.84723768
5,62973.09444167,1771943309953,2026-02-24T15:28:30.202249,2026-02-24 15:28:30,62973.09444167
5,62979.56435373,1771943370083,2026-02-24T15:29:30.398162,2026-02-24 15:29:30,62979.56435373
5,62992.02617637,1771943430107,2026-02-24T15:30:30.509714,2026-02-24 15:30:30,62992.02617637
5,63007.31600223,1771943490204,2026-02-24T15:31:30.412548,2026-02-24 15:31:30,63007.31600223
5,62963.1072363,1771943550273,2026-02-24T15:32:30.436913,2026-02-24 15:32:30,62963.1072363
5,62936.58403076,1771943610351,2026-02-24T15:33:30.527803,2026-02-24 15:33:30,62936.58403076
5,62909.08842163,1771943670512,2026-02-24T15:34:30.627751,2026-02-24 15:34:30,62909.08842163
5,62884.61520877,1771943730495,2026-02-24T15:35:30.746600,2026-02-24 15:35:30,62884.61520877
5,62876.01541943,1771943790546,2026-02-24T15:36:30.739237,2026-02-24 15:36:30,62876.01541943
5,62910.33916383,1771943850418,2026-02-24T15:37:30.762113,2026-02-24 15:37:30,62910.33916383
5,62933.52774523,1771943910725,2026-02-24T15:38:30.840257,2026-02-24 15:38:30,62933.52774523
5,63002.77856087,1771943970622,2026-02-24T15:39:30.903725,2026-02-24 15:39:30,63002.77856087
5,63071.02339376,1771944029500,2026-02-24T15:40:30.120107,2026-02-24 15:40:30,63071.02339376
5,63117.38959453,1771944089617,2026-02-24T15:41:30.099415,2026-02-24 15:41:30,63117.38959453
5,63227.90607092,1771944150503,2026-02-24T15:42:30.636575,2026-02-24 15:42:30,63227.90607092
5,63257.36750659,1771944210221,2026-02-24T15:43:30.389804,2026-02-24 15:43:30,63257.36750659
5,63268.99136597,1771944270327,2026-02-24T15:44:30.464475,2026-02-24 15:44:30,63268.99136597
5,63320.42392609,1771944330388,2026-02-24T15:45:30.556026,2026-02-24 15:45:30,63320.42392609
5,63340.37556526,1771944390378,2026-02-24T15:46:30.615226,2026-02-24 15:46:30,63340.37556526
5,63330.81741746,1771944450427,2026-02-24T15:47:30.740689,2026-02-24 15:47:30,63330.81741746
5,63440.4637936,1771944510669,2026-02-24T15:48:30.787075,2026-02-24 15:48:30,63440.4637936
5,63478.04001754,1771944571360,2026-02-24T15:49:31.573982,2026-02-24 15:49:31,63478.04001754
5,63506.35457138,1771944630979,2026-02-24T15:50:31.190149,2026-02-24 15:50:31,63506.35457138
5,63523.17859644,1771944689710,2026-02-24T15:51:30.049922,2026-02-24 15:51:30,63523.17859644
5,63558.36908599,1771944749691,2026-02-24T15:52:30.049121,2026-02-24 15:52:30,63558.36908599
5,63624.80528109,1771944809703,2026-02-24T15:53:30.051395,2026-02-24 15:53:30,63624.80528109
5,63655.13855123,1771944870488,2026-02-24T15:54:30.675477,2026-02-24 15:54:30,63655.13855123
5,63666.98187859,1771944930031,2026-02-24T15:55:30.178997,2026-02-24 15:55:30,63666.98187859
5,63688.71596735,1771944990219,2026-02-24T15:56:30.382002,2026-02-24 15:56:30,63688.71596735
5,63678.19178782,1771945050098,2026-02-24T15:57:30.388341,2026-02-24 15:57:30,63678.19178782
5,63596.08602467,1771945110210,2026-02-24T15:58:30.602467,2026-02-24 15:58:30,63596.08602467
5,63542.6153183,1771945170317,2026-02-24T15:59:30.604474,2026-02-24 15:59:30,63542.6153183
5,63503.43654467,1771945230515,2026-02-24T16:00:30.847555,2026-02-24 16:00:30,63503.43654467
5,63470.81981517,1771945290444,2026-02-24T16:01:30.643913,2026-02-24 16:01:30,63470.81981517
5,63447.2834297,1771945350425,2026-02-24T16:02:30.707025,2026-02-24 16:02:30,63447.2834297
5,63410.44371162,1771945410633,2026-02-24T16:03:30.771736,2026-02-24 16:03:30,63410.44371162
5,63405.62552703,1771945471160,2026-02-24T16:04:31.356711,2026-02-24 16:04:31,63405.62552703
5,63407.28866196,1771945529894,2026-02-24T16:05:30.263876,2026-02-24 16:05:30,63407.28866196
5,63426.21901517,1771945589510,2026-02-24T16:06:29.872679,2026-02-24 16:06:29,63426.21901517
5,63438.09657914,1771945649631,2026-02-24T16:07:29.945839,2026-02-24 16:07:29,63438.09657914
5,63460.70161574,1771945709789,2026-02-24T16:08:29.990611,2026-02-24 16:08:29,63460.70161574
5,63461.71977066,1771945769844,2026-02-24T16:09:30.058948,2026-02-24 16:09:30,63461.71977066
5,63486.80683559,1771945830039,2026-02-24T16:10:30.256527,2026-02-24 16:10:30,63486.80683559
5,63493.17148062,1771945889613,2026-02-24T16:11:29.742805,2026-02-24 16:11:29,63493.17148062
5,63520.94258608,1771945949424,2026-02-24T16:12:29.772388,2026-02-24 16:12:29,63520.94258608
5,63536.76457452,1771946009606,2026-02-24T16:13:29.986226,2026-02-24 16:13:29,63536.76457452
5,63548.53239128,1771946069581,2026-02-24T16:14:29.870983,2026-02-24 16:14:29,63548.53239128
5,63570.00808475,1771946129315,2026-02-24T16:15:29.998818,2026-02-24 16:15:30,63570.00808475
5,63648.11811252,1771946296259,2026-02-24T16:18:16.372965,2026-02-24 16:18:16,63648.11811252
5,63648.11822648,1771946296426,2026-02-24T16:18:16.675951,2026-02-24 16:18:16,63648.11822648
5,63648.91693706,1771946310137,2026-02-24T16:18:30.329194,2026-02-24 16:18:30,63648.91693706
5,63659.40332238,1771946370210,2026-02-24T16:19:30.381627,2026-02-24 16:19:30,63659.40332238
5,63709.2427402,1771946430062,2026-02-24T16:20:30.421926,2026-02-24 16:20:30,63709.2427402
5,63738.47667842,1771946490379,2026-02-24T16:21:30.552408,2026-02-24 16:21:30,63738.47667842
5,63740.87911535,1771946550404,2026-02-24T16:22:30.610636,2026-02-24 16:22:30,63740.87911535
5,63750.2609528,1771946610190,2026-02-24T16:23:30.769626,2026-02-24 16:23:30,63750.2609528
5,63790.01224436,1771946669476,2026-02-24T16:24:29.751143,2026-02-24 16:24:29,63790.01224436
5,63806.96035771,1771946729447,2026-02-24T16:25:29.860383,2026-02-24 16:25:29,63806.96035771
5,63815.62767477,1771946789811,2026-02-24T16:26:29.935953,2026-02-24 16:26:29,63815.62767477
5,63833.09748246,1771946849549,2026-02-24T16:27:30.081626,2026-02-24 16:27:30,63833.09748246
5,63845.23696658,1771946909381,2026-02-24T16:28:29.756301,2026-02-24 16:28:29,63845.23696658
5,63830.4726739,1771946969694,2026-02-24T16:29:29.891908,2026-02-24 16:29:29,63830.4726739
5,63844.06932972,1771947030029,2026-02-24T16:30:30.205717,2026-02-24 16:30:30,63844.06932972
5,63849.50127441,1771947089929,2026-02-24T16:31:30.209780,2026-02-24 16:31:30,63849.50127441
5,63874.78616903,1771947149911,2026-02-24T16:32:30.193509,2026-02-24 16:32:30,63874.78616903
5,63923.86747292,1771947209622,2026-02-24T16:33:30.122036,2026-02-24 16:33:30,63923.86747292
5,63930.81021353,1771947269918,2026-02-24T16:34:30.233597,2026-02-24 16:34:30,63930.81021353
5,63928.5083917,1771947329987,2026-02-24T16:35:30.117854,2026-02-24 16:35:30,63928.5083917
5,63914.48538555,1771947390100,2026-02-24T16:36:30.215843,2026-02-24 16:36:30,63914.48538555
5,63906.67199011,1771947450174,2026-02-24T16:37:30.350272,2026-02-24 16:37:30,63906.67199011
5,63856.17615044,1771947509927,2026-02-24T16:38:30.259053,2026-02-24 16:38:30,63856.17615044
5,63823.70403636,1771947570100,2026-02-24T16:39:30.375442,2026-02-24 16:39:30,63823.70403636
5,63804.46005843,1771947630210,2026-02-24T16:40:30.375779,2026-02-24 16:40:30,63804.46005843
5,63796.94972565,1771947690303,2026-02-24T16:41:30.422400,2026-02-24 16:41:30,63796.94972565
5,63763.98536319,1771947749855,2026-02-24T16:42:30.493206,2026-02-24 16:42:30,63763.98536319
5,63741.55130008,1771947809561,2026-02-24T16:43:30.497566,2026-02-24 16:43:30,63741.55130008
5,63737.00144696,1771947870329,2026-02-24T16:44:30.467493,2026-02-24 16:44:30,63737.00144696
5,63733.90746862,1771947930321,2026-02-24T16:45:30.510470,2026-02-24 16:45:30,63733.90746862
5,63724.98972158,1771947990216,2026-02-24T16:46:30.625975,2026-02-24 16:46:30,63724.98972158
5,63754.79761729,1771948050430,2026-02-24T16:47:30.626305,2026-02-24 16:47:30,63754.79761729
5,63777.09745343,1771948110321,2026-02-24T16:48:30.641543,2026-02-24 16:48:30,63777.09745343
5,63799.19350191,1771948170286,2026-02-24T16:49:30.609659,2026-02-24 16:49:30,63799.19350191
5,63817.18982970,1771948230465,2026-02-24T16:50:30.753200,2026-02-24 16:50:30,63817.1898297
